task,seed,method,epoch,validation_mse
linear,1212,pcalm,11,0.824394289510226
linear,1212,pcalm,12,0.8068753323369791
linear,1212,pcalm,13,0.7909984172214707
linear,1212,pcalm,14,0.7759143052012871
linear,1212,pcalm,15,0.7617078260929286
linear,1212,pcalm,16,0.7487359202080924
linear,1212,pcalm,17,0.7370788337018421
linear,1212,pcalm,18,0.7260158751412961
linear,1212,pcalm,19,0.7158619792356541
linear,1212,pcalm,20,0.7062081466339373
linear,1212,pcalm,21,0.6961410526577172
linear,1212,pcalm,22,0.6875029088475176
linear,1212,pcalm,23,0.6793509499977407
linear,1212,pcalm,24,0.6717171801034102
linear,1212,pcalm,25,0.6640977081644873
linear,1212,pcalm,26,0.6566037945599139
linear,1212,pcalm,27,0.6488691849950665
linear,1212,pcalm,28,0.641677718420412
linear,1212,pcalm,29,0.6344924986309517
linear,1212,pcalm,30,0.6285537709631096
linear,1212,pcalm,31,0.6222764085463272
linear,1212,pcalm,32,0.6161734790713768
linear,1212,pcalm,33,0.6106834933712367
linear,1212,pcalm,34,0.6050746500686879
linear,1212,pcalm,35,0.6000803632029837
linear,1212,pcalm,36,0.5951284609010394
linear,1212,pcalm,37,0.5910298071427684
linear,1212,pcalm,38,0.5869459548613872
linear,1212,pcalm,39,0.583008245806239
linear,1212,pcalm,40,0.5783603036739081
linear,1212,pcalm,41,0.5756165976474558
linear,1212,pcalm,42,0.5723997190175493
linear,1212,pcalm,43,0.5693792732535111
linear,1212,pcalm,44,0.5668317307719491
linear,1212,pcalm,45,0.5642613300851279
linear,1212,pcalm,46,0.561194336116493
linear,1212,pcalm,47,0.55820250068062
linear,1212,pcalm,48,0.5558542936172572
linear,1212,pcalm,49,0.5533107335780786
linear,1212,pcalm,50,0.5522698750063566
linear,1212,pcalm,51,0.5500620235135774
linear,1212,pcalm,52,0.5482276432673365
linear,1212,pcalm,53,0.5459067105934559
linear,1212,pcalm,54,0.543996540317417
linear,1212,pcalm,55,0.5439562296310808
linear,1212,pcalm,56,0.5417391454097881
linear,1212,pcalm,57,0.5399329748629917
linear,1212,pcalm,58,0.539672465808196
linear,1212,pcalm,59,0.5390189722080275
linear,1212,pcalm,60,0.5376502648498535
linear,1213,pcalm,1,1.1870189984457367
linear,1213,pcalm,2,1.0793695625679074
linear,1213,pcalm,3,0.9967127598250259
linear,1213,pcalm,4,0.9353413660928469
linear,1213,pcalm,5,0.8887147615817099
linear,1213,pcalm,6,0.8513717673140863
linear,1213,pcalm,7,0.8206050281976719
linear,1213,pcalm,8,0.7938881524203524
linear,1213,pcalm,9,0.770296551296236
linear,1213,pcalm,10,0.7494013911770162
linear,1213,pcalm,11,0.7309041654803448
linear,1213,pcalm,12,0.7145457320298702
linear,1213,pcalm,13,0.7000148634523965
linear,1213,pcalm,14,0.6868690777569748
linear,1213,pcalm,15,0.6737814058365356
linear,1213,pcalm,16,0.6624121854808401
linear,1213,pcalm,17,0.6520481623062241
linear,1213,pcalm,18,0.6430660107773368
linear,1213,pcalm,19,0.6346854205699589
linear,1213,pcalm,20,0.627733633502089
linear,1213,pcalm,21,0.6211493949573295
linear,1213,pcalm,22,0.6157292127142192
linear,1213,pcalm,23,0.609184102915784
linear,1213,pcalm,24,0.6049436190118889
linear,1213,pcalm,25,0.6008436707668714
linear,1213,pcalm,26,0.5971697579133247
linear,1213,pcalm,27,0.5933677983214606
linear,1213,pcalm,28,0.5908981657835085
linear,1213,pcalm,29,0.5869887924830084
linear,1213,pcalm,30,0.5848154006821696
linear,1213,pcalm,31,0.5825939707519744
linear,1213,pcalm,32,0.5796182345769821
linear,1213,pcalm,33,0.5775464412243957
linear,1213,pcalm,34,0.5752552841832393
linear,1213,pcalm,35,0.5729483073886333
linear,1213,pcalm,36,0.5721868704377598
linear,1213,pcalm,37,0.5701545762480892
linear,1213,pcalm,38,0.5680763435646027
linear,1213,pcalm,39,0.5668461892785985
linear,1213,pcalm,40,0.5652936739097313
linear,1213,pcalm,41,0.5644474461207176
linear,1213,pcalm,42,0.5627273128903326
linear,1213,pcalm,43,0.5608718605343094
linear,1213,pcalm,44,0.5605421861809021
linear,1213,pcalm,45,0.559917337298301
linear,1213,pcalm,46,0.5597059955040434
linear,1213,pcalm,47,0.5582516392793675
linear,1213,pcalm,48,0.5583267066014566
linear,1213,pcalm,49,0.5579926024471998
linear,1213,pcalm,50,0.5572930816988559
linear,1213,pcalm,51,0.5568902110086836
linear,1213,pcalm,52,0.5572580818517189
linear,1213,pcalm,53,0.5572614053444006
linear,1213,pcalm,54,0.5570546866210014
linear,1213,pcalm,55,0.5571889391774089
linear,1213,pcalm,56,0.5575889395804746
linear,1213,pcalm,57,0.5586801914306169
linear,1213,pcalm,58,0.5582168629159981
linear,1213,pcalm,59,0.5581359364470065
linear,1213,pcalm,60,0.560152728641783
linear,1214,pcalm,1,1.1444605753160029
linear,1214,pcalm,2,1.0651532814864126
linear,1214,pcalm,3,1.0070148626857187
linear,1214,pcalm,4,0.9627121241409103
linear,1214,pcalm,5,0.9268886268256854
linear,1214,pcalm,6,0.8960923670640012
linear,1214,pcalm,7,0.8684002998721411
linear,1214,pcalm,8,0.8422015438436962
linear,1214,pcalm,9,0.8181564954865056
linear,1214,pcalm,10,0.7959485554437608
linear,1214,pcalm,11,0.7753372058569248
linear,1214,pcalm,12,0.7558656182197737
linear,1214,pcalm,13,0.7375856684027985
linear,1214,pcalm,14,0.7200439864546837
linear,1214,pcalm,15,0.7034878579403957
linear,1214,pcalm,16,0.6879606724258576
linear,1214,pcalm,17,0.6737901618486504
linear,1214,pcalm,18,0.6608891423710007
linear,1214,pcalm,19,0.6489240820247025
linear,1214,pcalm,20,0.6379622094147109
linear,1214,pcalm,21,0.6280671321829389
linear,1214,pcalm,22,0.6193540289465682
linear,1214,pcalm,23,0.6114706411045399
linear,1214,pcalm,24,0.6039348462439861
linear,1214,pcalm,25,0.5969486766497644
linear,1214,pcalm,26,0.5909030536142822
linear,1214,pcalm,27,0.5848718648347422
linear,1214,pcalm,28,0.5788789560193778
linear,1214,pcalm,29,0.5732791331291431
linear,1214,pcalm,30,0.5689032136089821
linear,1214,pcalm,31,0.5637035386606993
linear,1214,pcalm,32,0.5587192278021861
linear,1214,pcalm,33,0.554258186127914
linear,1214,pcalm,34,0.5497128759124761
linear,1214,pcalm,35,0.5459556096556949
linear,1214,pcalm,36,0.5425046541173628
linear,1214,pcalm,37,0.5387032340105641
linear,1214,pcalm,38,0.5359712203387591
linear,1214,pcalm,39,0.533547854919444
linear,1214,pcalm,40,0.5314278973873816
linear,1214,pcalm,41,0.5290689671812531
linear,1214,pcalm,42,0.5263818705525871
linear,1214,pcalm,43,0.5241355377918832
linear,1214,pcalm,44,0.5234225236788372
linear,1214,pcalm,45,0.5220347048400896
linear,1214,pcalm,46,0.5208730367724799
linear,1214,pcalm,47,0.5199261289916569
linear,1214,pcalm,48,0.5193824986295746
linear,1214,pcalm,49,0.5183534781531679
linear,1214,pcalm,50,0.5172750517203947
linear,1214,pcalm,51,0.5177008012126749
linear,1214,pcalm,52,0.5164789665926789
linear,1214,pcalm,53,0.5158150866431769
linear,1214,pcalm,54,0.5152305721389419
linear,1214,pcalm,55,0.5150350165478613
linear,1214,pcalm,56,0.5152006902500036
linear,1214,pcalm,57,0.5138292959983333
linear,1214,pcalm,58,0.5131284198673655
linear,1214,pcalm,59,0.5129197324322197
linear,1214,pcalm,60,0.5117741158641779
linear,1215,pcalm,1,1.2709591840250982
linear,1215,pcalm,2,1.1843574437102404
linear,1215,pcalm,3,1.1148742305851551
linear,1215,pcalm,4,1.0600903173780079
linear,1215,pcalm,5,1.0145607254071265
linear,1215,pcalm,6,0.9755100455641412
linear,1215,pcalm,7,0.9410022833336109
linear,1215,pcalm,8,0.9107998807079282
linear,1215,pcalm,9,0.8848222669911511
linear,1215,pcalm,10,0.8613680372674208
linear,1215,pcalm,11,0.8399342824780622
linear,1215,pcalm,12,0.8201364640629123
linear,1215,pcalm,13,0.8012327651960858
linear,1215,pcalm,14,0.7848185467550844
linear,1215,pcalm,15,0.7695938532525037
linear,1215,pcalm,16,0.7557634440185486
linear,1215,pcalm,17,0.7430618401760803
linear,1215,pcalm,18,0.732399513607763
linear,1215,pcalm,19,0.7222891679384306
linear,1215,pcalm,20,0.7137689317767032
linear,1215,pcalm,21,0.7056873234104946
linear,1215,pcalm,22,0.6975956773978567
linear,1215,pcalm,23,0.6904813765620581
linear,1215,pcalm,24,0.6843158896385862
linear,1215,pcalm,25,0.6782897743834555
linear,1215,pcalm,26,0.6728225508079003
linear,1215,pcalm,27,0.6674569565328196
linear,1215,pcalm,28,0.6628556517333677
linear,1215,pcalm,29,0.6583124406108131
linear,1215,pcalm,30,0.6543874461902707
linear,1215,pcalm,31,0.6502801477311221
linear,1215,pcalm,32,0.6465589799340637
linear,1215,pcalm,33,0.6426662963259518
linear,1215,pcalm,34,0.6398391552280646
linear,1215,pcalm,35,0.6373034862276167
linear,1215,pcalm,36,0.6339266810878952
linear,1215,pcalm,37,0.6316450953131837
linear,1215,pcalm,38,0.6305055449957131
linear,1215,pcalm,39,0.6277255790185642
linear,1215,pcalm,40,0.6254411145409505
linear,1215,pcalm,41,0.6243985399944608
linear,1215,pcalm,42,0.6217711346276052
linear,1215,pcalm,43,0.6200413762544407
linear,1215,pcalm,44,0.6195179692208526
linear,1215,pcalm,45,0.6184377462814213
linear,1215,pcalm,46,0.615846067946641
linear,1215,pcalm,47,0.6145836447769404
linear,1215,pcalm,48,0.6122970227300747
linear,1215,pcalm,49,0.6130715285683632
linear,1215,pcalm,50,0.6122961987910533
linear,1215,pcalm,51,0.6116710382985326
linear,1215,pcalm,52,0.6100711543551705
linear,1215,pcalm,53,0.6088107121043799
linear,1215,pcalm,54,0.6074072332537339
linear,1215,pcalm,55,0.6068095696908097
linear,1215,pcalm,56,0.6062746938222802
linear,1215,pcalm,57,0.6056386800766578
linear,1215,pcalm,58,0.603939786749053
linear,1215,pcalm,59,0.6045269889932366
linear,1215,pcalm,60,0.6026623636470034
linear,1216,pcalm,1,1.2230480146685245
linear,1216,pcalm,2,1.131160598785785
linear,1216,pcalm,3,1.0588260716219584
linear,1216,pcalm,4,1.0011860567339756
linear,1216,pcalm,5,0.9545172175972949
linear,1216,pcalm,6,0.9160457143009744
linear,1216,pcalm,7,0.8832100763415264
linear,1216,pcalm,8,0.8553103703572681
linear,1216,pcalm,9,0.8307793778693972
linear,1216,pcalm,10,0.8089780921390793
linear,1216,pcalm,11,0.7894248403744557
linear,1216,pcalm,12,0.7710385247699373
linear,1216,pcalm,13,0.7535708768864143
linear,1216,pcalm,14,0.7384185769787539
linear,1216,pcalm,15,0.7236049585129312
linear,1216,pcalm,16,0.709787777420419
linear,1216,pcalm,17,0.6971026358110491
linear,1216,pcalm,18,0.685521247337002
linear,1216,pcalm,19,0.674068186339215
linear,1216,pcalm,20,0.6642394888974771
linear,1216,pcalm,21,0.6547801095249864
linear,1216,pcalm,22,0.6458879373804707
linear,1216,pcalm,23,0.6376426034617776
linear,1216,pcalm,24,0.6298294387436133
linear,1216,pcalm,25,0.6223711978744769
linear,1216,pcalm,26,0.6159320461974103
linear,1216,pcalm,27,0.6097370190759205
linear,1216,pcalm,28,0.6041096458385282
linear,1216,pcalm,29,0.5990509170502302
linear,1216,pcalm,30,0.5944482214478004
linear,1216,pcalm,31,0.5895112874602277
linear,1216,pcalm,32,0.5860256345464513
linear,1216,pcalm,33,0.5812898943739532
linear,1216,pcalm,34,0.5780552468922754
linear,1216,pcalm,35,0.5758828183705593
linear,1216,pcalm,36,0.5729777804526874
linear,1216,pcalm,37,0.5709735717529624
linear,1216,pcalm,38,0.5679821572992213
linear,1216,pcalm,39,0.5655273352228389
linear,1216,pcalm,40,0.5634792757701408
linear,1216,pcalm,41,0.5619690882085254
linear,1216,pcalm,42,0.5602727412269403
linear,1216,pcalm,43,0.5582130635817135
linear,1216,pcalm,44,0.5569807085844427
linear,1216,pcalm,45,0.5547446570469771
linear,1216,pcalm,46,0.552613856361688
linear,1216,pcalm,47,0.5512195612584608
linear,1216,pcalm,48,0.549672680857913
linear,1216,pcalm,49,0.5483900862763017
linear,1216,pcalm,50,0.5475144065016923
linear,1216,pcalm,51,0.5456923537790717
linear,1216,pcalm,52,0.5441250813822455
linear,1216,pcalm,53,0.5446999529093016
linear,1216,pcalm,54,0.5432892611322311
linear,1216,pcalm,55,0.5431185707117582
linear,1216,pcalm,56,0.5413412256702195
linear,1216,pcalm,57,0.5393810597015581
linear,1216,pcalm,58,0.538242863084719
linear,1216,pcalm,59,0.5383285764600804
linear,1216,pcalm,60,0.5371624821332007
linear,1217,pcalm,1,1.1136483059300948
linear,1217,pcalm,2,1.0350043121151469
linear,1217,pcalm,3,0.9729590817753575
linear,1217,pcalm,4,0.9244474941546725
linear,1217,pcalm,5,0.8838283847014968
linear,1217,pcalm,6,0.848287539360849
linear,1217,pcalm,7,0.8164601000654502
linear,1217,pcalm,8,0.7876550568822518
linear,1217,pcalm,9,0.7607722218277587
linear,1217,pcalm,10,0.7365173615198346
linear,1217,pcalm,11,0.7138312556004731
linear,1217,pcalm,12,0.6929352916045808
linear,1217,pcalm,13,0.6739369154107764
linear,1217,pcalm,14,0.6568747540228195
linear,1217,pcalm,15,0.6417709042694825
linear,1217,pcalm,16,0.62792222399845
linear,1217,pcalm,17,0.6154540028522216
linear,1217,pcalm,18,0.604842628710519
linear,1217,pcalm,19,0.595551582714855
linear,1217,pcalm,20,0.5876116288535286
linear,1217,pcalm,21,0.5803456538689037
linear,1217,pcalm,22,0.5742432859080808
linear,1217,pcalm,23,0.5681727796146846
linear,1217,pcalm,24,0.5628200974230302
linear,1217,pcalm,25,0.5578549666482311
linear,1217,pcalm,26,0.5537733045322067
linear,1217,pcalm,27,0.5491996811199743
linear,1217,pcalm,28,0.5452473835377872
linear,1217,pcalm,29,0.5407084117087994
linear,1217,pcalm,30,0.5369934604380702
linear,1217,pcalm,31,0.5335972809986673
linear,1217,pcalm,32,0.529951464508997
linear,1217,pcalm,33,0.5263339757330355
linear,1217,pcalm,34,0.5229864110923624
linear,1217,pcalm,35,0.5194717860740791
linear,1217,pcalm,36,0.5164762399192976
linear,1217,pcalm,37,0.5136991085867911
linear,1217,pcalm,38,0.5104323368639615
linear,1217,pcalm,39,0.5079984794413696
linear,1217,pcalm,40,0.5055965079290968
linear,1217,pcalm,41,0.502679507624337
linear,1217,pcalm,42,0.5012943240029567
linear,1217,pcalm,43,0.49825690804918416
linear,1217,pcalm,44,0.4955328106356946
linear,1217,pcalm,45,0.49417050864335366
linear,1217,pcalm,46,0.492312724442511
linear,1217,pcalm,47,0.49046138165399733
linear,1217,pcalm,48,0.488428449688544
linear,1217,pcalm,49,0.48703163941714794
linear,1217,pcalm,50,0.4859561047076307
linear,1217,pcalm,51,0.4846557399698464
linear,1217,pcalm,52,0.48314941852505183
linear,1217,pcalm,53,0.4808140970956649
linear,1217,pcalm,54,0.4794499826505267
linear,1217,pcalm,55,0.4778684563532165
linear,1217,pcalm,56,0.47834028593609484
linear,1217,pcalm,57,0.4765227869503486
linear,1217,pcalm,58,0.4764810579715961
linear,1217,pcalm,59,0.4757309542128548
linear,1217,pcalm,60,0.4747964661528954
linear,1218,pcalm,1,1.2242020338927069
linear,1218,pcalm,2,1.143870843991675
linear,1218,pcalm,3,1.0818190952087352
linear,1218,pcalm,4,1.0315021373587137
linear,1218,pcalm,5,0.988740625961927
linear,1218,pcalm,6,0.9525002004966078
linear,1218,pcalm,7,0.9187105711314242
linear,1218,pcalm,8,0.8893837685342323
linear,1218,pcalm,9,0.8629911869641186
linear,1218,pcalm,10,0.8392034258125198
linear,1218,pcalm,11,0.818623958638521
linear,1218,pcalm,12,0.800170623228247
linear,1218,pcalm,13,0.7835694859475769
linear,1218,pcalm,14,0.7683609278752096
linear,1218,pcalm,15,0.7543784520072337
linear,1218,pcalm,16,0.7418827548666691
linear,1218,pcalm,17,0.7310397316145344
linear,1218,pcalm,18,0.7199442940575054
linear,1218,pcalm,19,0.7108396211406807
linear,1218,pcalm,20,0.7022018698802239
linear,1218,pcalm,21,0.6933916676387883
linear,1218,pcalm,22,0.6857059782085564
linear,1218,pcalm,23,0.6775414414275218
linear,1218,pcalm,24,0.670693613663734
linear,1218,pcalm,25,0.6630254198201011
linear,1218,pcalm,26,0.6565720365082969
linear,1218,pcalm,27,0.6496464467826705
linear,1218,pcalm,28,0.6432539727918192
linear,1218,pcalm,29,0.637107811540313
linear,1218,pcalm,30,0.6318640022136602
linear,1218,pcalm,31,0.6267400245260054
linear,1218,pcalm,32,0.6216824036127729
linear,1218,pcalm,33,0.6167191997284028
linear,1218,pcalm,34,0.6127544091594112
linear,1218,pcalm,35,0.608022781236334
linear,1218,pcalm,36,0.6042538240690775
linear,1218,pcalm,37,0.6009734816545501
linear,1218,pcalm,38,0.5968729048187444
linear,1218,pcalm,39,0.5946821239979011
linear,1218,pcalm,40,0.5915434629987951
linear,1218,pcalm,41,0.5883198284964769
linear,1218,pcalm,42,0.586036957322147
linear,1218,pcalm,43,0.5830730324484455
linear,1218,pcalm,44,0.5810864832204455
linear,1218,pcalm,45,0.5777017991171643
linear,1218,pcalm,46,0.5755657813183869
linear,1218,pcalm,47,0.5737795207556264
linear,1218,pcalm,48,0.5714867416393191
linear,1218,pcalm,49,0.5705189601861556
linear,1218,pcalm,50,0.5683265736735787
linear,1218,pcalm,51,0.5660231431559191
linear,1218,pcalm,52,0.563859494022306
linear,1218,pcalm,53,0.5641617249526986
linear,1218,pcalm,54,0.5625160153351473
linear,1218,pcalm,55,0.5617507208200229
linear,1218,pcalm,56,0.5596849461303556
linear,1218,pcalm,57,0.5582080726729629
linear,1218,pcalm,58,0.556761428658294
linear,1218,pcalm,59,0.5563842160375846
linear,1218,pcalm,60,0.5574950767693513
linear,1219,pcalm,1,1.2478278533496072
linear,1219,pcalm,2,1.1592307849150456
linear,1219,pcalm,3,1.092279878577218
linear,1219,pcalm,4,1.0408138078686489
linear,1219,pcalm,5,1.0022106838384515
linear,1219,pcalm,6,0.9699589874005801
linear,1219,pcalm,7,0.9441671341161624
linear,1219,pcalm,8,0.9212711176981104
linear,1219,pcalm,9,0.9004230018378742
linear,1219,pcalm,10,0.8821350767449435
linear,1219,pcalm,11,0.8650343683225213
linear,1219,pcalm,12,0.8501030454540378
linear,1219,pcalm,13,0.8355091180044241
linear,1219,pcalm,14,0.8216950067763676
linear,1219,pcalm,15,0.809081442761976
linear,1219,pcalm,16,0.7968943034180785
linear,1219,pcalm,17,0.7856043156322688
linear,1219,pcalm,18,0.7753654143530376
linear,1219,pcalm,19,0.7661040300616645
linear,1219,pcalm,20,0.7557779591952208
linear,1219,pcalm,21,0.748571158991543
linear,1219,pcalm,22,0.7407304437139999
linear,1219,pcalm,23,0.7341373874058673
linear,1219,pcalm,24,0.7278845589237894
linear,1219,pcalm,25,0.721911216944672
linear,1219,pcalm,26,0.7163766357526905
linear,1219,pcalm,27,0.7120851169086221
linear,1219,pcalm,28,0.7079833103043823
linear,1219,pcalm,29,0.7047185175219223
linear,1219,pcalm,30,0.7004547892659763
linear,1219,pcalm,31,0.6962497024458352
linear,1219,pcalm,32,0.6942876695250999
linear,1219,pcalm,33,0.6911022304325307
linear,1219,pcalm,34,0.688577276882957
linear,1219,pcalm,35,0.6850477266561629
linear,1219,pcalm,36,0.6828605507459357
linear,1219,pcalm,37,0.6794722210833551
linear,1219,pcalm,38,0.6778599269747049
linear,1219,pcalm,39,0.6773026324248953
linear,1219,pcalm,40,0.6759079819434847
linear,1219,pcalm,41,0.6738782709652421
linear,1219,pcalm,42,0.671002775057444
linear,1219,pcalm,43,0.6693310218028253
linear,1219,pcalm,44,0.6679341675573909
linear,1219,pcalm,45,0.6668335258500336
linear,1219,pcalm,46,0.6649309787092365
linear,1219,pcalm,47,0.6622456521770634
linear,1219,pcalm,48,0.6603833376798435
linear,1219,pcalm,49,0.6598601018832769
linear,1219,pcalm,50,0.6590078421784555
linear,1219,pcalm,51,0.6580542512282118
linear,1219,pcalm,52,0.6549305102068694
linear,1219,pcalm,53,0.6552319528703712
linear,1219,pcalm,54,0.654403781337482
linear,1219,pcalm,55,0.6539073479561365
linear,1219,pcalm,56,0.6520349966290592
linear,1219,pcalm,57,0.6525415669772037
linear,1219,pcalm,58,0.651261896944111
linear,1219,pcalm,59,0.6491404906506704
linear,1219,pcalm,60,0.651565976112655
linear,1200,shuffle,1,1.2004468938782027
linear,1200,shuffle,2,1.123641631461889
linear,1200,shuffle,3,1.0615593260423766
linear,1200,shuffle,4,1.010739342706003
linear,1200,shuffle,5,0.9674420546005454
linear,1200,shuffle,6,0.9300504993529856
linear,1200,shuffle,7,0.8975508740239994
linear,1200,shuffle,8,0.8682405978637074
linear,1200,shuffle,9,0.8407598006047549
linear,1200,shuffle,10,0.8155783773495205
linear,1200,shuffle,11,0.7918411639761896
linear,1200,shuffle,12,0.7697606272245024
linear,1200,shuffle,13,0.7490587390824023
linear,1200,shuffle,14,0.7296157361914609
linear,1200,shuffle,15,0.7122666609211302
linear,1200,shuffle,16,0.6962334372960609
linear,1200,shuffle,17,0.6808425100082068
linear,1200,shuffle,18,0.6676367870682621
linear,1200,shuffle,19,0.6560218117678078
linear,1200,shuffle,20,0.6451107686559036
linear,1200,shuffle,21,0.6348832311692955
linear,1200,shuffle,22,0.6259947453102545
linear,1200,shuffle,23,0.6181470259523097
